municipio,nome_municipio_uf,ivs,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_e_trabalho,idhm,idhm_long,idhm_educ,idhm_renda,idhm_educ_sub_esc,idhm_educ_sub_freq
4312054,Marques de Souza (RS),0.20699999999999999,"0,023","0,364","0,233",0.68700000000000006,"0,849","0,515","0,743","0,315","0,658"
4312104,Mata (RS),0.29399999999999998,"0,110","0,433","0,340",0.65600000000000003,"0,807","0,529","0,660","0,329","0,671"
4312138,Mato Castelhano (RS),0.188,"0,136","0,266","0,162",0.72699999999999998,"0,839","0,608","0,752","0,413","0,737"
4312153,Mato Leitão (RS),0.16,"0,019","0,220","0,242",0.746,"0,853","0,676","0,721","0,456","0,823"
4312179,Mato Queimado (RS),0.27500000000000002,"0,137","0,284","0,403",0.71699999999999997,"0,870","0,603","0,702","0,358","0,782"
4312203,Maximiliano de Almeida (RS),0.34799999999999998,"0,418","0,298","0,327",0.69899999999999995,"0,825","0,591","0,699","0,373","0,744"
4311718,Maçambará (RS),0.30099999999999999,"0,230","0,336","0,337",0.68400000000000005,"0,832","0,580","0,664","0,389","0,709"
4312252,Minas do Leão (RS),0.34799999999999998,"0,381","0,396","0,268",0.68100000000000005,"0,826","0,514","0,743","0,395","0,586"
4312302,Miraguaí (RS),0.25600000000000001,"0,104","0,269","0,394",0.72499999999999998,"0,837","0,613","0,744","0,382","0,777"
4312351,Montauri (RS),0.17199999999999999,"0,018","0,172","0,327",0.76400000000000001,"0,852","0,662","0,790","0,407","0,844"
4312377,Monte Alegre dos Campos (RS),0.30599999999999999,"0,149","0,383","0,386",0.65,"0,822","0,501","0,667","0,281","0,669"
4312385,Monte Belo do Sul (RS),0.159,"0,023","0,211","0,243",0.752,"0,852","0,663","0,752","0,408","0,846"
4312427,Mormaço (RS),0.32100000000000001,"0,372","0,239","0,352",0.71399999999999997,"0,860","0,576","0,735","0,376","0,712"
4312443,Morrinhos do Sul (RS),0.24,"0,107","0,271","0,341",0.71099999999999997,"0,842","0,593","0,720","0,356","0,765"
4312450,Morro Redondo (RS),0.252,"0,128","0,296","0,331",0.70199999999999996,"0,864","0,557","0,719","0,373","0,680"
4312476,Morro Reuter (RS),0.13700000000000001,"0,061","0,201","0,149",0.74299999999999999,"0,858","0,653","0,733","0,502","0,745"
4312500,Mostardas (RS),0.31900000000000001,"0,250","0,382","0,326",0.66400000000000003,"0,849","0,493","0,701","0,346","0,589"
4312617,Muitos Capões (RS),0.29599999999999999,"0,195","0,335","0,359",0.70199999999999996,"0,873","0,558","0,711","0,430","0,636"
4312625,Muliterno (RS),0.38900000000000001,"0,420","0,336","0,412",0.68899999999999995,"0,808","0,547","0,740","0,333","0,701"
4312609,Muçum (RS),0.14799999999999999,"0,013","0,259","0,173",0.746,"0,840","0,654","0,757","0,455","0,784"
4312674,Nicolau Vergueiro (RS),0.22500000000000001,"0,054","0,362","0,259",0.753,"0,839","0,660","0,772","0,375","0,876"
4312708,Nonoai (RS),0.32500000000000001,"0,251","0,404","0,320",0.70199999999999996,"0,833","0,591","0,703","0,463","0,668"
4312757,Nova Alvorada (RS),0.187,"0,003","0,247","0,312",0.74,"0,838","0,634","0,763","0,410","0,788"
4312807,Nova Araçá (RS),9.9000000000000005E-2,"0,000","0,167","0,129",0.78500000000000003,"0,843","0,722","0,796","0,535","0,839"
4312906,Nova Bassano (RS),0.14299999999999999,"0,010","0,226","0,192",0.747,"0,849","0,632","0,778","0,466","0,736"
4312955,Nova Boa Vista (RS),0.128,"0,000","0,162","0,223",0.76800000000000002,"0,836","0,708","0,764","0,430","0,908"
4313003,Nova Bréscia (RS),0.26900000000000002,"0,266","0,189","0,351",0.77800000000000002,"0,847","0,666","0,836","0,419","0,840"
4313011,Nova Candelária (RS),0.14799999999999999,"0,008","0,152","0,284",0.75900000000000001,"0,856","0,643","0,794","0,377","0,839"
4313037,Nova Esperança do Sul (RS),0.14599999999999999,"0,000","0,221","0,216",0.73499999999999999,"0,848","0,647","0,723","0,474","0,756"
4313102,Nova Palma (RS),0.191,"0,008","0,267","0,298",0.74399999999999999,"0,841","0,643","0,762","0,553","0,693"
4313201,Nova Petrópolis (RS),0.115,"0,004","0,178","0,162",0.78,"0,890","0,688","0,775","0,522","0,790"
4313300,Nova Prata (RS),0.153,"0,046","0,219","0,194",0.76600000000000001,"0,839","0,686","0,782","0,568","0,754"
4313086,Nova Pádua (RS),0.14399999999999999,"0,007","0,169","0,257",0.76100000000000001,"0,852","0,678","0,762","0,461","0,822"
4313334,Nova Ramada (RS),0.189,"0,020","0,243","0,305",0.74199999999999999,"0,847","0,642","0,752","0,349","0,871"
4313359,Nova Roma do Sul (RS),0.28599999999999998,"0,314","0,231","0,312",0.74099999999999999,"0,851","0,602","0,794","0,353","0,787"
4313490,Novo Barreiro (RS),0.29099999999999998,"0,124","0,312","0,438",0.70599999999999996,"0,808","0,594","0,734","0,350","0,774"
4313391,Novo Cabrais (RS),0.25600000000000001,"0,030","0,390","0,348",0.68799999999999994,"0,852","0,548","0,697","0,293","0,749"
4313425,Novo Machado (RS),0.22600000000000001,"0,019","0,278","0,381",0.66300000000000003,"0,796","0,543","0,674","0,292","0,740"
4313441,Novo Tiradentes (RS),0.29299999999999998,"0,184","0,321","0,374",0.67600000000000005,"0,805","0,566","0,679","0,309","0,767"
4313466,Novo Xingu (RS),0.16800000000000001,"0,008","0,191","0,304",0.76700000000000002,"0,850","0,708","0,749","0,475","0,865"
4312658,Não-Me-Toque (RS),0.13900000000000001,"0,000","0,254","0,163",0.76500000000000001,"0,847","0,673","0,784","0,562","0,736"
4313508,Osório (RS),0.20200000000000001,"0,090","0,286","0,230",0.751,"0,853","0,646","0,769","0,567","0,689"
4313607,Paim Filho (RS),0.33500000000000002,"0,402","0,208","0,396",0.70599999999999996,"0,870","0,558","0,725","0,353","0,701"
4313656,Palmares do Sul (RS),0.27300000000000002,"0,167","0,340","0,311",0.71499999999999997,"0,852","0,592","0,725","0,467","0,666"
4313706,Palmeira das Missões (RS),0.26800000000000002,"0,165","0,310","0,328",0.73699999999999999,"0,831","0,667","0,722","0,526","0,751"
4313805,Palmitinho (RS),0.255,"0,129","0,265","0,371",0.72,"0,836","0,632","0,707","0,436","0,761"
4313904,Panambi (RS),0.16800000000000001,"0,074","0,242","0,188",0.76100000000000001,"0,848","0,691","0,752","0,574","0,758"
4313953,Pantano Grande (RS),0.28599999999999998,"0,146","0,409","0,303",0.66100000000000003,"0,816","0,524","0,676","0,387","0,610"
4314001,Paraí (RS),0.13300000000000001,"0,044","0,178","0,177",0.77300000000000002,"0,866","0,679","0,787","0,493","0,797"
4314027,Paraíso do Sul (RS),0.22,"0,049","0,309","0,303",0.67600000000000005,"0,831","0,537","0,692","0,331","0,684"
4314035,Pareci Novo (RS),0.153,"0,000","0,253","0,206",0.749,"0,852","0,668","0,738","0,473","0,793"
4314068,Passa Sete (RS),0.29399999999999998,"0,183","0,376","0,324",0.622,"0,782","0,482","0,639","0,285","0,626"
4314100,Passo Fundo (RS),0.21,"0,177","0,285","0,167",0.77600000000000002,"0,849","0,699","0,787","0,663","0,718"
4314076,Passo do Sobrado (RS),0.217,"0,117","0,297","0,238",0.69799999999999995,"0,851","0,551","0,726","0,351","0,691"
4314134,Paulo Bento (RS),0.2,"0,003","0,296","0,301",0.71,"0,858","0,571","0,730","0,324","0,759"
4314159,Paverama (RS),0.20100000000000001,"0,090","0,272","0,241",0.68300000000000005,"0,840","0,541","0,701","0,327","0,696"
4314175,Pedras Altas (RS),0.40899999999999997,"0,283","0,469","0,474",0.64,"0,820","0,493","0,647","0,351","0,584"
4314209,Pedro Osório (RS),0.312,"0,173","0,420","0,344",0.67800000000000005,"0,829","0,551","0,683","0,462","0,602"
4314308,Pejuçara (RS),0.23499999999999999,"0,135","0,287","0,282",0.74099999999999999,"0,867","0,648","0,724","0,448","0,779"
4314407,Pelotas (RS),0.224,"0,095","0,319","0,257",0.73899999999999999,"0,844","0,632","0,758","0,580","0,659"
4314423,Picada Café (RS),0.11,"0,003","0,184","0,143",0.75800000000000001,"0,842","0,701","0,738","0,505","0,826"
4314456,Pinhal (RS),0.26900000000000002,"0,147","0,297","0,363",0.72,"0,852","0,624","0,701","0,411","0,768"
4314472,Pinhal Grande (RS),0.26900000000000002,"0,183","0,289","0,336",0.67800000000000005,"0,804","0,577","0,672","0,391","0,701"
4314464,Pinhal da Serra (RS),0.30399999999999999,"0,134","0,374","0,403",0.65,"0,835","0,513","0,641","0,329","0,640"
4314498,Pinheirinho do Vale (RS),0.379,"0,444","0,311","0,381",0.71,"0,828","0,607","0,713","0,435","0,717"
4314506,Pinheiro Machado (RS),0.33800000000000002,"0,310","0,394","0,310",0.66100000000000003,"0,846","0,499","0,685","0,429","0,538"
4314555,Pirapó (RS),0.28799999999999998,"0,032","0,372","0,461",0.66900000000000004,"0,824","0,553","0,656","0,287","0,768"
4314605,Piratini (RS),0.318,"0,197","0,361","0,395",0.65800000000000003,"0,821","0,517","0,672","0,373","0,609"
4314704,Planalto (RS),0.35899999999999999,"0,333","0,351","0,393",0.68700000000000006,"0,807","0,597","0,674","0,403","0,727"
4314787,Ponte Preta (RS),0.19600000000000001,"0,065","0,197","0,325",0.72499999999999998,"0,874","0,600","0,727","0,324","0,817"
4314779,Pontão (RS),0.29299999999999998,"0,270","0,284","0,324",0.72499999999999998,"0,864","0,623","0,708","0,450","0,733"
4315008,Porto Lucena (RS),0.22500000000000001,"0,041","0,268","0,366",0.69299999999999995,"0,827","0,575","0,700","0,342","0,745"
4315057,Porto Mauá (RS),0.28299999999999997,"0,147","0,251","0,451",0.69799999999999995,"0,831","0,608","0,672","0,384","0,765"
4315073,Porto Vera Cruz (RS),0.193,"0,006","0,270","0,303",0.69,"0,827","0,600","0,661","0,321","0,820"
4315107,Porto Xavier (RS),0.22900000000000001,"0,071","0,297","0,318",0.72299999999999998,"0,876","0,628","0,687","0,421","0,767"
4315131,Pouso Novo (RS),0.22800000000000001,"0,016","0,329","0,339",0.71499999999999997,"0,845","0,566","0,765","0,351","0,718"
4314753,Poço das Antas (RS),0.13900000000000001,"0,000","0,268","0,149",0.74399999999999999,"0,877","0,634","0,742","0,381","0,817"
4315149,Presidente Lucena (RS),0.217,"0,317","0,157","0,177",0.75700000000000001,"0,885","0,674","0,727","0,481","0,798"
4315156,Progresso (RS),0.24299999999999999,"0,037","0,298","0,395",0.68300000000000005,"0,861","0,525","0,705","0,263","0,742"
4315172,Protásio Alves (RS),0.21,"0,044","0,277","0,310",0.73299999999999998,"0,839","0,609","0,771","0,342","0,813"
4315206,Putinga (RS),0.247,"0,107","0,239","0,395",0.71499999999999997,"0,873","0,563","0,745","0,329","0,736"
4315305,Quaraí (RS),0.27700000000000002,"0,114","0,394","0,324",0.70399999999999996,"0,852","0,609","0,673","0,505","0,669"
4315313,Quatro Irmãos (RS),0.33200000000000002,"0,337","0,341","0,318",0.68899999999999995,"0,833","0,565","0,695","0,360","0,708"
4315321,Quevedos (RS),0.27600000000000002,"0,089","0,384","0,356",0.66500000000000004,"0,824","0,534","0,667","0,325","0,685"
4315354,Quinze de Novembro (RS),0.159,"0,014","0,156","0,307",0.75600000000000001,"0,841","0,655","0,783","0,443","0,797"
4315404,Redentora (RS),0.42199999999999999,"0,151","0,614","0,500",0.63100000000000001,"0,792","0,523","0,606","0,369","0,623"
4315453,Relvado (RS),0.20300000000000001,"0,025","0,210","0,374",0.73099999999999998,"0,868","0,588","0,765","0,300","0,824"
4315503,Restinga Seca (RS),0.251,"0,082","0,353","0,319",0.68300000000000005,"0,828","0,542","0,709","0,419","0,617"
4315602,Rio Grande (RS),0.27,"0,233","0,332","0,246",0.74399999999999999,"0,861","0,637","0,752","0,584","0,666"
4315701,Rio Pardo (RS),0.30299999999999999,"0,271","0,380","0,259",0.69299999999999995,"0,846","0,560","0,702","0,470","0,612"
4315552,Rio dos Índios (RS),0.34100000000000003,"0,236","0,368","0,420",0.65600000000000003,"0,804","0,545","0,645","0,338","0,693"
4315750,Riozinho (RS),0.20599999999999999,"0,048","0,330","0,239",0.66100000000000003,"0,885","0,472","0,690","0,259","0,637"
4315800,Roca Sales (RS),0.14399999999999999,"0,005","0,245","0,183",0.72899999999999998,"0,853","0,602","0,753","0,426","0,716"
4315909,Rodeio Bonito (RS),0.28699999999999998,"0,267","0,253","0,342",0.73199999999999998,"0,842","0,636","0,733","0,427","0,776"
4315958,Rolador (RS),0.28199999999999997,"0,105","0,311","0,431",0.68899999999999995,"0,834","0,579","0,676","0,344","0,751"
4316105,Ronda Alta (RS),0.28199999999999997,"0,187","0,347","0,313",0.72399999999999998,"0,867","0,600","0,729","0,423","0,715"
4316204,Rondinha (RS),0.21099999999999999,"0,004","0,231","0,399",0.76400000000000001,"0,842","0,678","0,780","0,408","0,874"
4316303,Roque Gonzales (RS),0.248,"0,083","0,298","0,363",0.68799999999999994,"0,843","0,563","0,687","0,393","0,674"
4316402,Rosário do Sul (RS),0.27400000000000002,"0,140","0,378","0,304",0.69899999999999995,"0,841","0,576","0,705","0,483","0,629"
4316428,Sagrada Família (RS),0.318,"0,085","0,330","0,539",0.67800000000000005,"0,782","0,596","0,669","0,339","0,790"
4316436,Saldanha Marinho (RS),0.17399999999999999,"0,074","0,207","0,241",0.76200000000000001,"0,841","0,706","0,745","0,496","0,843"
4316451,Salto do Jacuí (RS),0.28199999999999997,"0,101","0,412","0,333",0.68700000000000006,"0,837","0,558","0,693","0,443","0,626"
4316477,Salvador das Missões (RS),0.128,"0,014","0,182","0,189",0.753,"0,851","0,706","0,710","0,483","0,853"
4316501,Salvador do Sul (RS),0.123,"0,005","0,233","0,132",0.74,"0,843","0,641","0,750","0,481","0,740"
4316600,Sananduva (RS),0.216,"0,080","0,266","0,302",0.747,"0,843","0,647","0,764","0,461","0,766"
4317103,Sant'Ana do Livramento (RS),0.23799999999999999,"0,089","0,307","0,317",0.72699999999999998,"0,846","0,636","0,715","0,573","0,670"
4316709,Santa Bárbara do Sul (RS),0.17399999999999999,"0,017","0,271","0,235",0.72499999999999998,"0,841","0,634","0,716","0,494","0,718"
4316733,Santa Cecília do Sul (RS),0.21299999999999999,"0,008","0,290","0,340",0.72499999999999998,"0,839","0,581","0,781","0,313","0,791"
4316758,Santa Clara do Sul (RS),0.13700000000000001,"0,008","0,279","0,124",0.74,"0,843","0,644","0,747","0,491","0,738"
4316808,Santa Cruz do Sul (RS),0.16400000000000001,"0,130","0,210","0,152",0.77300000000000002,"0,852","0,693","0,782","0,619","0,734"
4316972,Santa Margarida do Sul (RS),0.23100000000000001,"0,081","0,327","0,286",0.66300000000000003,"0,870","0,484","0,691","0,309","0,606"
4316907,Santa Maria (RS),0.185,"0,107","0,251","0,196",0.78400000000000003,"0,848","0,715","0,795","0,683","0,731"
4316956,Santa Maria do Herval (RS),0.30499999999999999,"0,449","0,295","0,170",0.67600000000000005,"0,846","0,510","0,716","0,327","0,636"
4317202,Santa Rosa (RS),0.14399999999999999,"0,005","0,227","0,201",0.76900000000000002,"0,871","0,693","0,752","0,597","0,747"
4317251,Santa Tereza (RS),0.18,"0,004","0,163","0,373",0.746,"0,853","0,637","0,765","0,402","0,802"
4317301,Santa Vitória do Palmar (RS),0.248,"0,074","0,366","0,304",0.71199999999999997,"0,861","0,591","0,709","0,476","0,659"
4317004,Santana da Boa Vista (RS),0.311,"0,075","0,413","0,446",0.63300000000000001,"0,802","0,503","0,630","0,302","0,650"
4317400,Santiago (RS),0.184,"0,042","0,262","0,249",0.76600000000000001,"0,882","0,682","0,746","0,578","0,741"
4317707,Santo Antônio das Missões (RS),0.32500000000000001,"0,165","0,335","0,474",0.68600000000000005,"0,835","0,576","0,672","0,394","0,696"
4317558,Santo Antônio do Palma (RS),0.23499999999999999,"0,169","0,180","0,356",0.76400000000000001,"0,853","0,665","0,787","0,409","0,847"
4317756,Santo Antônio do Planalto (RS),0.183,"0,014","0,213","0,321",0.75900000000000001,"0,885","0,705","0,701","0,453","0,879"
4317806,Santo Augusto (RS),0.22700000000000001,"0,069","0,269","0,343",0.73899999999999999,"0,840","0,637","0,753","0,464","0,747"
4317905,Santo Cristo (RS),0.191,"0,004","0,209","0,359",0.73799999999999999,"0,820","0,656","0,746","0,453","0,790"
4317954,Santo Expedito do Sul (RS),0.28000000000000003,"0,154","0,199","0,488",0.73199999999999998,"0,853","0,677","0,679","0,426","0,853"
4317509,Santo Ângelo (RS),0.17100000000000001,"0,022","0,263","0,227",0.77200000000000002,"0,863","0,696","0,765","0,580","0,762"
4320107,Sarandi (RS),0.189,"0,043","0,303","0,222",0.77700000000000002,"0,858","0,705","0,776","0,559","0,791"
4320206,Seberi (RS),0.252,"0,081","0,297","0,378",0.72299999999999998,"0,865","0,620","0,706","0,410","0,762"
4320230,Sede Nova (RS),0.23699999999999999,"0,015","0,286","0,409",0.71199999999999997,"0,886","0,543","0,751","0,321","0,707"
4320263,Segredo (RS),0.28299999999999997,"0,072","0,371","0,405",0.65900000000000003,"0,811","0,525","0,673","0,324","0,669"
4320305,Selbach (RS),0.218,"0,113","0,203","0,337",0.77700000000000002,"0,841","0,710","0,785","0,528","0,823"
4320321,Senador Salgado Filho (RS),0.23300000000000001,"0,065","0,294","0,339",0.69299999999999995,"0,817","0,581","0,701","0,359","0,740"
4320354,Sentinela do Sul (RS),0.25,"0,092","0,325","0,332",0.67100000000000004,"0,826","0,545","0,671","0,327","0,704"
4320404,Serafina Corrêa (RS),0.17399999999999999,"0,131","0,203","0,188",0.76,"0,843","0,690","0,755","0,568","0,761"
4320503,Sertão (RS),0.27500000000000002,"0,297","0,227","0,302",0.751,"0,837","0,678","0,746","0,466","0,817"
4320552,Sertão Santana (RS),0.29599999999999999,"0,103","0,342","0,443",0.68899999999999995,"0,832","0,534","0,737","0,333","0,677"
4320578,Sete de Setembro (RS),0.26400000000000001,"0,008","0,289","0,495",0.68300000000000005,"0,810","0,577","0,682","0,299","0,802"
4320602,Severiano de Almeida (RS),0.246,"0,161","0,234","0,344",0.752,"0,861","0,670","0,738","0,440","0,827"
4320651,Silveira Martins (RS),0.25700000000000001,"0,111","0,322","0,339",0.74199999999999999,"0,852","0,644","0,744","0,417","0,800"
4320677,Sinimbu (RS),0.27900000000000003,"0,087","0,464","0,285",0.63100000000000001,"0,792","0,456","0,697","0,231","0,640"
4320701,Sobradinho (RS),0.23300000000000001,"0,081","0,318","0,299",0.74299999999999999,"0,861","0,647","0,735","0,520","0,721"
4320800,Soledade (RS),0.27900000000000003,"0,152","0,361","0,323",0.73099999999999998,"0,861","0,625","0,727","0,509","0,693"
4318002,São Borja (RS),0.23400000000000001,"0,018","0,366","0,318",0.73599999999999999,"0,860","0,643","0,720","0,527","0,710"
4318051,São Domingos do Sul (RS),0.27900000000000003,"0,342","0,195","0,300",0.76300000000000001,"0,839","0,680","0,780","0,485","0,805"
4318101,São Francisco de Assis (RS),0.29899999999999999,"0,147","0,378","0,373",0.67500000000000004,"0,818","0,552","0,681","0,371","0,674"
4318200,São Francisco de Paula (RS),0.3,"0,131","0,478","0,291",0.68500000000000005,"0,860","0,534","0,701","0,411","0,608"
4318309,São Gabriel (RS),0.27100000000000002,"0,091","0,358","0,365",0.69899999999999995,"0,822","0,585","0,711","0,475","0,649"
4318440,São Jorge (RS),0.17199999999999999,"0,001","0,199","0,316",0.73199999999999998,"0,846","0,617","0,750","0,392","0,775"
4318457,São José das Missões (RS),0.26300000000000001,"0,095","0,322","0,372",0.65100000000000002,"0,782","0,542","0,652","0,249","0,799"
4318465,São José do Herval (RS),0.36899999999999999,"0,337","0,469","0,302",0.71699999999999997,"0,847","0,622","0,701","0,394","0,782"
4318481,São José do Hortêncio (RS),0.17399999999999999,"0,181","0,242","0,099",0.70699999999999996,"0,824","0,597","0,717","0,409","0,721"
4318499,São José do Inhacorá (RS),0.20599999999999999,"0,148","0,170","0,299",0.747,"0,822","0,702","0,723","0,440","0,886"
4318507,São José do Norte (RS),0.36599999999999999,"0,243","0,493","0,363",0.623,"0,792","0,461","0,663","0,301","0,571"
4318606,São José do Ouro (RS),0.23599999999999999,"0,092","0,250","0,366",0.755,"0,846","0,669","0,759","0,493","0,780"
4318614,São José do Sul (RS),0.16500000000000001,"0,006","0,298","0,192",0.72499999999999998,"0,836","0,590","0,774","0,405","0,713"
4318622,São José dos Ausentes (RS),0.32500000000000001,"0,190","0,460","0,326",0.66300000000000003,"0,801","0,541","0,674","0,382","0,644"
4318424,São João da Urtiga (RS),0.25900000000000001,"0,113","0,258","0,405",0.69399999999999995,"0,828","0,575","0,702","0,335","0,754"
4318432,São João do Polêsine (RS),0.22800000000000001,"0,185","0,232","0,267",0.748,"0,847","0,661","0,748","0,547","0,726"
4318804,São Lourenço do Sul (RS),0.26900000000000002,"0,189","0,300","0,317",0.68700000000000006,"0,849","0,528","0,722","0,364","0,636"
4318903,São Luiz Gonzaga (RS),0.254,"0,136","0,324","0,302",0.74099999999999999,"0,855","0,664","0,718","0,528","0,744"
4319000,São Marcos (RS),0.13,"0,002","0,250","0,139",0.76800000000000002,"0,855","0,683","0,775","0,545","0,765"
4319109,São Martinho (RS),0.21099999999999999,"0,012","0,251","0,370",0.72599999999999998,"0,830","0,628","0,734","0,441","0,750"
4319125,São Martinho da Serra (RS),0.313,"0,195","0,372","0,371",0.65200000000000002,"0,848","0,496","0,659","0,300","0,638"
4319158,São Miguel das Missões (RS),0.253,"0,041","0,351","0,367",0.66700000000000004,"0,821","0,537","0,674","0,348","0,668"
4319208,São Nicolau (RS),0.34300000000000003,"0,119","0,399","0,511",0.64500000000000002,"0,778","0,523","0,658","0,335","0,653"
4319307,São Paulo das Missões (RS),0.20899999999999999,"0,011","0,250","0,367",0.69199999999999995,"0,825","0,584","0,688","0,354","0,750"
4319356,São Pedro da Serra (RS),0.17199999999999999,"0,109","0,249","0,158",0.73899999999999999,"0,851","0,634","0,748","0,471","0,735"
4319364,São Pedro das Missões (RS),0.26700000000000002,"0,075","0,330","0,397",0.66400000000000003,"0,804","0,566","0,644","0,329","0,743"
4319372,São Pedro do Butiá (RS),0.128,"0,008","0,217","0,160",0.76300000000000001,"0,843","0,694","0,760","0,489","0,827"
4319406,São Pedro do Sul (RS),0.23400000000000001,"0,060","0,314","0,329",0.70899999999999996,"0,824","0,619","0,698","0,447","0,728"
4319604,São Sepé (RS),0.23200000000000001,"0,055","0,347","0,295",0.70799999999999996,"0,871","0,576","0,708","0,430","0,666"
4319703,São Valentim (RS),0.27100000000000002,"0,135","0,322","0,356",0.72,"0,820","0,612","0,745","0,370","0,788"
4319711,São Valentim do Sul (RS),0.153,"0,002","0,237","0,219",0.76400000000000001,"0,848","0,677","0,776","0,421","0,858"
4319737,São Valério do Sul (RS),0.45300000000000001,"0,485","0,369","0,505",0.64200000000000002,"0,816","0,480","0,674","0,308","0,600"
4319752,São Vendelino (RS),0.105,"0,007","0,129","0,178",0.754,"0,852","0,677","0,743","0,424","0,855"
4319802,São Vicente do Sul (RS),0.28299999999999997,"0,086","0,401","0,361",0.68500000000000005,"0,831","0,553","0,698","0,431","0,627"
4320453,Sério (RS),0.28100000000000003,"0,123","0,291","0,429",0.65200000000000002,"0,847","0,471","0,695","0,211","0,704"
4320859,Tabaí (RS),0.24,"0,178","0,285","0,256",0.70099999999999996,"0,834","0,595","0,694","0,351","0,775"
4320909,Tapejara (RS),0.16700000000000001,"0,005","0,252","0,244",0.76,"0,837","0,688","0,763","0,527","0,786"
4321006,Tapera (RS),0.16800000000000001,"0,032","0,269","0,202",0.747,"0,835","0,672","0,743","0,521","0,763"
4321105,Tapes (RS),0.25700000000000001,"0,063","0,380","0,327",0.69499999999999995,"0,862","0,556","0,699","0,425","0,636"
4321303,Taquari (RS),0.23799999999999999,"0,154","0,319","0,240",0.73299999999999998,"0,849","0,629","0,737","0,533","0,683"
4321329,Taquaruçu do Sul (RS),0.23400000000000001,"0,052","0,284","0,367",0.73899999999999999,"0,830","0,633","0,768","0,447","0,753"
4321352,Tavares (RS),0.26600000000000001,"0,117","0,374","0,306",0.65600000000000003,"0,828","0,492","0,692","0,288","0,644"
4321402,Tenente Portela (RS),0.32200000000000001,"0,157","0,466","0,342",0.70799999999999996,"0,830","0,603","0,709","0,456","0,693"
4321436,Terra de Areia (RS),0.24099999999999999,"0,115","0,324","0,284",0.68899999999999995,"0,829","0,565","0,699","0,400","0,671"
4321451,Teutônia (RS),0.11899999999999999,"0,000","0,190","0,168",0.747,"0,855","0,650","0,751","0,527","0,722"
4321469,Tio Hugo (RS),0.33200000000000002,"0,419","0,306","0,270",0.74199999999999999,"0,845","0,682","0,709","0,518","0,782"
4321477,Tiradentes do Sul (RS),0.28000000000000003,"0,094","0,339","0,408",0.68899999999999995,"0,815","0,569","0,705","0,328","0,750"
4321493,Toropi (RS),0.254,"0,010","0,336","0,415",0.68300000000000005,"0,822","0,569","0,680","0,335","0,742"
4321501,Torres (RS),0.17,"0,033","0,259","0,219",0.76200000000000001,"0,862","0,685","0,750","0,584","0,742"
4321600,Tramandaí (RS),0.23499999999999999,"0,062","0,368","0,274",0.71899999999999997,"0,842","0,606","0,727","0,534","0,645"
4321626,Travesseiro (RS),0.17399999999999999,"0,064","0,211","0,246",0.70099999999999996,"0,839","0,559","0,735","0,281","0,788"
4321956,Trindade do Sul (RS),0.36299999999999999,"0,257","0,436","0,397",0.68700000000000006,"0,787","0,610","0,675","0,396","0,757"
4321634,Três Arroios (RS),0.13600000000000001,"0,008","0,122","0,279",0.79100000000000004,"0,851","0,689","0,843","0,436","0,866"
4321667,Três Cachoeiras (RS),0.184,"0,024","0,237","0,291",0.71799999999999997,"0,847","0,606","0,722","0,427","0,722"
4321709,Três Coroas (RS),0.17299999999999999,"0,005","0,296","0,218",0.71,"0,829","0,584","0,740","0,434","0,677"
4321832,Três Forquilhas (RS),0.28000000000000003,"0,071","0,414","0,356",0.66200000000000003,"0,813","0,539","0,661","0,317","0,703"
4321857,Três Palmeiras (RS),0.39300000000000002,"0,409","0,366","0,405",0.70299999999999996,"0,832","0,560","0,747","0,335","0,724"
4321907,Três Passos (RS),0.161,"0,018","0,228","0,237",0.76800000000000002,"0,858","0,710","0,745","0,555","0,803"
4321808,Três de Maio (RS),0.21,"0,157","0,230","0,244",0.75900000000000001,"0,834","0,694","0,756","0,532","0,792"
4322103,Tucunduva (RS),0.17599999999999999,"0,003","0,230","0,294",0.747,"0,816","0,682","0,748","0,484","0,809"
4322152,Tunas (RS),0.38100000000000001,"0,310","0,388","0,446",0.65700000000000003,"0,794","0,541","0,659","0,338","0,684"
4322186,Tupanci do Sul (RS),0.24399999999999999,"0,008","0,303","0,422",0.69399999999999995,"0,818","0,595","0,688","0,407","0,719"
4322202,Tupanciretã (RS),0.30299999999999999,"0,238","0,347","0,323",0.70899999999999996,"0,828","0,596","0,721","0,468","0,672"
4322251,Tupandi (RS),0.124,"0,005","0,235","0,132",0.71799999999999997,"0,836","0,597","0,742","0,437","0,698"
4322301,Tuparendi (RS),0.17699999999999999,"0,016","0,252","0,264",0.72799999999999998,"0,832","0,632","0,734","0,438","0,759"
4322327,Turuçu (RS),0.254,"0,014","0,429","0,319",0.629,"0,814","0,446","0,685","0,241","0,607"
4322343,Ubiretama (RS),0.24199999999999999,"0,108","0,234","0,383",0.7,"0,809","0,613","0,691","0,336","0,828"
4322376,Unistalda (RS),0.28299999999999997,"0,154","0,329","0,365",0.64900000000000002,"0,804","0,542","0,626","0,315","0,711"
4322350,União da Serra (RS),0.17100000000000001,"0,014","0,205","0,294",0.73299999999999998,"0,852","0,587","0,786","0,334","0,778"
4322400,Uruguaiana (RS),0.24399999999999999,"0,097","0,347","0,289",0.74399999999999999,"0,863","0,661","0,722","0,606","0,691"
